Trade #,Type,Signal,Date/Time,Price USDT,Quantity,P&L USDT,P&L %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %,Cumulative P&L USDT,Cumulative P&L %
272,Exit short,LONG,2024-07-05 00:30,"58,308.3",12.389346,6003.88,0.82%,25310.2,3.47%,-3473.97,-0.48%,-265590.53,0.82%
272,Entry short,SHORT,2024-07-04 11:30,"58,792.9",12.389346,6003.88,0.82%,25310.2,3.47%,-3473.97,-0.48%,-265590.53,0.82%
273,Exit long,SHORT,2024-07-05 06:00,"58,031.9",12.595281,-3481.34,-0.47%,6193.1,0.84%,-4928.53,-0.67%,-269071.88,-0.47%
273,Entry long,LONG,2024-07-05 00:30,"58,308.3",12.595281,-3481.34,-0.47%,6193.1,0.84%,-4928.53,-0.67%,-269071.88,-0.47%
274,Exit short,LONG,2024-07-05 18:30,"55,315.9",12.595281,34208.78,4.68%,59228.05,8.10%,-906.86,-0.12%,-234863.1,4.68%
274,Entry short,SHORT,2024-07-05 06:00,"58,031.9",12.595281,34208.78,4.68%,59228.05,8.10%,-906.86,-0.12%,-234863.1,4.68%
275,Exit long,Close entry(s) order LONG,2024-07-06 09:00,"56,195.0",13.832133,12159.83,1.59%,23294.7,3.04%,-6819.24,-0.89%,-222703.27,1.59%
275,Entry long,LONG,2024-07-05 18:30,"55,315.9",13.832133,12159.83,1.59%,23294.7,3.04%,-6819.24,-0.89%,-222703.27,1.59%
276,Exit short,Close entry(s) order SHORT,2024-07-07 17:30,"57,729.9",13.432237,1849.62,0.24%,11093.69,1.43%,-76.56,-0.01%,-220853.64,0.24%
276,Entry short,SHORT,2024-07-07 11:30,"57,867.6",13.432237,1849.62,0.24%,11093.69,1.43%,-76.56,-0.01%,-220853.64,0.24%
277,Exit long,SHORT,2024-07-08 23:30,"55,520.1",14.044518,606.72,0.08%,38244.63,4.91%,-8242.73,-1.06%,-220246.92,0.08%
277,Entry long,LONG,2024-07-08 12:00,"55,476.9",14.044518,606.72,0.08%,38244.63,4.91%,-8242.73,-1.06%,-220246.92,0.08%
278,Exit short,Close entry(s) order SHORT,2024-07-09 03:00,"56,462.9",14.044518,-13241.17,-1.70%,1679.72,0.22%,-14464.45,-1.86%,-233488.1,-1.70%
278,Entry short,SHORT,2024-07-08 23:30,"55,520.1",14.044518,-13241.17,-1.70%,1679.72,0.22%,-14464.45,-1.86%,-233488.1,-1.70%
279,Exit short,LONG,2024-07-10 10:30,"57,944.6",13.267098,-2244.79,-0.29%,2162.54,0.28%,-2836.51,-0.37%,-235732.89,-0.29%
279,Entry short,SHORT,2024-07-10 09:00,"57,775.4",13.267098,-2244.79,-0.29%,2162.54,0.28%,-2836.51,-0.37%,-235732.89,-0.29%
280,Exit long,SHORT,2024-07-10 17:00,"58,474.7",13.189617,6991.82,0.91%,19850.37,2.60%,-370.63,-0.05%,-228741.08,0.91%
280,Entry long,LONG,2024-07-10 10:30,"57,944.6",13.189617,6991.82,0.91%,19850.37,2.60%,-370.63,-0.05%,-228741.08,0.91%
281,Exit short,LONG,2024-07-11 07:00,"57,707.0",13.189617,10125.67,1.31%,17802.03,2.31%,-2998,-0.39%,-218615.4,1.31%
281,Entry short,SHORT,2024-07-10 17:00,"58,474.7",13.189617,10125.67,1.31%,17802.03,2.31%,-2998,-0.39%,-218615.4,1.31%
282,Exit long,Close entry(s) order LONG,2024-07-11 08:30,"57,525.9",13.540551,-2452.19,-0.31%,6.77,0.00%,-4833.98,-0.62%,-221067.6,-0.31%
282,Entry long,LONG,2024-07-11 07:00,"57,707.0",13.540551,-2452.19,-0.31%,6.77,0.00%,-4833.98,-0.62%,-221067.6,-0.31%
283,Exit long,SHORT,2024-07-11 10:30,"57,359.6",13.369728,-12050.14,-1.55%,1592.33,0.20%,-16456.8,-2.11%,-233117.73,-1.55%
283,Entry long,LONG,2024-07-11 09:00,"58,260.9",13.369728,-12050.14,-1.55%,1592.33,0.20%,-16456.8,-2.11%,-233117.73,-1.55%
284,Exit short,Close entry(s) order SHORT,2024-07-11 12:30,"57,735.1",13.369728,-5020.33,-0.65%,796.84,0.10%,-7718.34,-1.01%,-238138.06,-0.65%
284,Entry short,SHORT,2024-07-11 10:30,"57,359.6",13.369728,-5020.33,-0.65%,796.84,0.10%,-7718.34,-1.01%,-238138.06,-0.65%
285,Exit short,LONG,2024-07-14 09:00,"59,679.8",12.992321,-13517.21,-1.77%,5000.74,0.66%,-15728.5,-2.06%,-251655.28,-1.77%
285,Entry short,SHORT,2024-07-14 02:30,"58,639.4",12.992321,-13517.21,-1.77%,5000.74,0.66%,-15728.5,-2.06%,-251655.28,-1.77%
286,Exit long,Close entry(s) order LONG,2024-07-14 09:30,"59,290.4",12.539373,-4882.83,-0.65%,579.32,0.08%,-5202.59,-0.70%,-256538.11,-0.65%
286,Entry long,LONG,2024-07-14 09:00,"59,679.8",12.539373,-4882.83,-0.65%,579.32,0.08%,-5202.59,-0.70%,-256538.11,-0.65%
287,Exit long,SHORT,2024-07-14 19:30,"59,750.1",12.449773,413.33,0.06%,8469.58,1.14%,-1025.86,-0.14%,-256124.78,0.06%
287,Entry long,LONG,2024-07-14 11:30,"59,716.9",12.449773,413.33,0.06%,8469.58,1.14%,-1025.86,-0.14%,-256124.78,0.06%
288,Exit short,LONG,2024-07-15 04:30,"60,726.6",12.449773,-12157.2,-1.63%,3885.57,0.52%,-15372.98,-2.07%,-268281.97,-1.63%
288,Entry short,SHORT,2024-07-14 19:30,"59,750.1",12.449773,-12157.2,-1.63%,3885.57,0.52%,-15372.98,-2.07%,-268281.97,-1.63%
289,Exit long,SHORT,2024-07-15 18:00,"62,518.8",12.049341,21594.83,2.95%,30275.17,4.14%,-1597.74,-0.22%,-246687.16,2.95%
289,Entry long,LONG,2024-07-15 04:30,"60,726.6",12.049341,21594.83,2.95%,30275.17,4.14%,-1597.74,-0.22%,-246687.16,2.95%
290,Exit short,LONG,2024-07-15 21:30,"62,830.0",12.049381,-3749.77,-0.50%,3046.08,0.40%,-6270.5,-0.83%,-250436.92,-0.50%
290,Entry short,SHORT,2024-07-15 18:00,"62,518.8",12.049381,-3749.77,-0.50%,3046.08,0.40%,-6270.5,-0.83%,-250436.92,-0.50%
291,Exit long,SHORT,2024-07-16 12:30,"63,931.0",11.930056,13134.99,1.75%,25754.61,3.44%,-310.18,-0.04%,-237301.92,1.75%
291,Entry long,LONG,2024-07-15 21:30,"62,830.0",11.930056,13134.99,1.75%,25754.61,3.44%,-310.18,-0.04%,-237301.92,1.75%
292,Exit short,LONG,2024-07-16 19:00,"63,719.8",11.930019,2519.62,0.33%,18861.36,2.47%,-2518.43,-0.33%,-234782.31,0.33%
292,Entry short,SHORT,2024-07-16 12:30,"63,931.0",11.930019,2519.62,0.33%,18861.36,2.47%,-2518.43,-0.33%,-234782.31,0.33%
293,Exit long,SHORT,2024-07-17 15:00,"65,226.2",12.009103,18090.51,2.36%,28584.07,3.74%,-8265.86,-1.08%,-216691.8,2.36%
293,Entry long,LONG,2024-07-16 19:00,"63,719.8",12.009103,18090.51,2.36%,28584.07,3.74%,-8265.86,-1.08%,-216691.8,2.36%
294,Exit short,LONG,2024-07-18 08:30,"64,600.0",12.009103,7520.1,0.96%,16851.17,2.15%,-3041.91,-0.39%,-209171.69,0.96%
294,Entry short,SHORT,2024-07-17 15:00,"65,226.2",12.009103,7520.1,0.96%,16851.17,2.15%,-3041.91,-0.39%,-209171.69,0.96%
295,Exit long,Close entry(s) order LONG,2024-07-18 22:00,"63,957.2",12.241961,-7869.13,-1.00%,7024.44,0.89%,-11405.83,-1.44%,-217040.83,-1.00%
295,Entry long,LONG,2024-07-18 08:30,"64,600.0",12.241961,-7869.13,-1.00%,7024.44,0.89%,-11405.83,-1.44%,-217040.83,-1.00%
296,Exit short,LONG,2024-07-20 12:00,"66,628.3",11.765648,-965.96,-0.12%,4554.48,0.58%,-2062.52,-0.26%,-218006.78,-0.12%
296,Entry short,SHORT,2024-07-20 08:30,"66,546.2",11.765648,-965.96,-0.12%,4554.48,0.58%,-2062.52,-0.26%,-218006.78,-0.12%
297,Exit long,Close entry(s) order LONG,2024-07-20 18:00,"66,494.7",11.736652,-1568.02,-0.20%,1181.88,0.15%,-2667.74,-0.34%,-219574.8,-0.20%
297,Entry long,LONG,2024-07-20 12:00,"66,628.3",11.736652,-1568.02,-0.20%,1181.88,0.15%,-2667.74,-0.34%,-219574.8,-0.20%
298,Exit short,Close entry(s) order SHORT,2024-07-24 15:00,"66,049.0",11.861628,-3022.34,-0.39%,4073.28,0.52%,-4048.37,-0.52%,-222597.14,-0.39%
298,Entry short,SHORT,2024-07-24 06:30,"65,794.2",11.861628,-3022.34,-0.39%,4073.28,0.52%,-4048.37,-0.52%,-222597.14,-0.39%
299,Exit short,LONG,2024-07-25 18:30,"64,259.6",12.145249,-3046.03,-0.39%,702,0.09%,-5652.4,-0.73%,-225643.17,-0.39%
299,Entry short,SHORT,2024-07-25 15:30,"64,008.8",12.145249,-3046.03,-0.39%,702,0.09%,-5652.4,-0.73%,-225643.17,-0.39%
300,Exit long,Close entry(s) order LONG,2024-07-25 20:00,"64,110.3",12.050408,-1799.13,-0.23%,1591.86,0.21%,-4333.33,-0.56%,-227442.3,-0.23%
300,Entry long,LONG,2024-07-25 18:30,"64,259.6",12.050408,-1799.13,-0.23%,1591.86,0.21%,-4333.33,-0.56%,-227442.3,-0.23%
301,Exit long,SHORT,2024-07-28 03:30,"67,306.8",12.02024,36486.24,4.72%,61427.03,7.95%,-9792.89,-1.27%,-190956.06,4.72%
301,Entry long,LONG,2024-07-25 20:30,"64,271.4",12.02024,36486.24,4.72%,61427.03,7.95%,-9792.89,-1.27%,-190956.06,4.72%
302,Exit short,LONG,2024-07-28 05:00,"68,828.8",12.02024,-18294.8,-2.26%,6857.55,0.85%,-22756.72,-2.81%,-209250.88,-2.26%
302,Entry short,SHORT,2024-07-28 03:30,"67,306.8",12.02024,-18294.8,-2.26%,6857.55,0.85%,-22756.72,-2.81%,-209250.88,-2.26%
303,Exit long,SHORT,2024-07-28 07:00,"67,873.7",11.488671,-10972.83,-1.39%,22.98,0.00%,-12460.61,-1.58%,-220223.7,-1.39%
303,Entry long,LONG,2024-07-28 05:00,"68,828.8",11.488671,-10972.83,-1.39%,22.98,0.00%,-12460.61,-1.58%,-220223.7,-1.39%
304,Exit short,LONG,2024-07-28 09:30,"68,015.2",11.488637,-1625.64,-0.21%,7479.1,0.96%,-4284.11,-0.55%,-221849.34,-0.21%
304,Entry short,SHORT,2024-07-28 07:00,"67,873.7",11.488637,-1625.64,-0.21%,7479.1,0.96%,-4284.11,-0.55%,-221849.34,-0.21%
305,Exit long,SHORT,2024-07-28 11:30,"67,766.1",11.440902,-2849.93,-0.37%,1287.1,0.17%,-3325.87,-0.43%,-224699.27,-0.37%
305,Entry long,LONG,2024-07-28 09:30,"68,015.2",11.440902,-2849.93,-0.37%,1287.1,0.17%,-3325.87,-0.43%,-224699.27,-0.37%
306,Exit short,LONG,2024-07-28 17:30,"67,585.0",11.440834,2071.94,0.27%,8341.51,1.08%,0,0.00%,-222627.33,0.27%
306,Entry short,SHORT,2024-07-28 11:30,"67,766.1",11.440834,2071.94,0.27%,8341.51,1.08%,0,0.00%,-222627.33,0.27%
307,Exit long,Close entry(s) order LONG,2024-07-28 23:30,"67,631.4",11.502181,533.7,0.07%,5847.71,0.75%,-748.79,-0.10%,-222093.62,0.07%
307,Entry long,LONG,2024-07-28 17:30,"67,585.0",11.502181,533.7,0.07%,5847.71,0.75%,-748.79,-0.10%,-222093.62,0.07%
308,Exit long,SHORT,2024-07-29 22:00,"68,200.0",11.188518,-14848.28,-1.91%,6197.32,0.80%,-16705.58,-2.15%,-236941.92,-1.91%
308,Entry long,LONG,2024-07-29 10:00,"69,527.1",11.188518,-14848.28,-1.91%,6197.32,0.80%,-16705.58,-2.15%,-236941.92,-1.91%
309,Exit short,LONG,2024-07-30 12:00,"66,778.2",11.188534,15907.86,2.08%,26628.71,3.49%,-876.06,-0.11%,-221034.06,2.08%
309,Entry short,SHORT,2024-07-29 22:00,"68,200.0",11.188534,15907.86,2.08%,26628.71,3.49%,-876.06,-0.11%,-221034.06,2.08%
310,Exit long,SHORT,2024-07-30 19:00,"66,532.6",11.664973,-2864.92,-0.37%,2197.68,0.28%,-5718.17,-0.73%,-223898.97,-0.37%
310,Entry long,LONG,2024-07-30 12:00,"66,778.2",11.664973,-2864.92,-0.37%,2197.68,0.28%,-5718.17,-0.73%,-223898.97,-0.37%
311,Exit short,LONG,2024-07-31 05:00,"66,264.9",11.664973,3122.71,0.40%,14909,1.92%,-4563.34,-0.59%,-220776.27,0.40%
311,Entry short,SHORT,2024-07-30 19:00,"66,532.6",11.664973,3122.71,0.40%,14909,1.92%,-4563.34,-0.59%,-220776.27,0.40%
312,Exit long,SHORT,2024-07-31 11:00,"66,028.1",11.759187,-2784.58,-0.36%,1353.48,0.17%,-5162.28,-0.66%,-223560.84,-0.36%
312,Entry long,LONG,2024-07-31 05:00,"66,264.9",11.759187,-2784.58,-0.36%,1353.48,0.17%,-5162.28,-0.66%,-223560.84,-0.36%
313,Exit short,LONG,2024-07-31 14:00,"66,425.5",11.759223,-4673.11,-0.60%,6687.47,0.86%,-6028.95,-0.78%,-228233.95,-0.60%
313,Entry short,SHORT,2024-07-31 11:00,"66,028.1",11.759223,-4673.11,-0.60%,6687.47,0.86%,-6028.95,-0.78%,-228233.95,-0.60%
314,Exit long,SHORT,2024-07-31 18:00,"65,960.2",11.618555,-5406.11,-0.70%,862.1,0.11%,-6027.71,-0.78%,-233640.06,-0.70%
314,Entry long,LONG,2024-07-31 14:00,"66,425.5",11.618555,-5406.11,-0.70%,862.1,0.11%,-6027.71,-0.78%,-233640.06,-0.70%
315,Exit short,LONG,2024-07-31 21:00,"66,484.6",11.61852,-6092.75,-0.80%,350.88,0.05%,-10062.8,-1.31%,-239732.81,-0.80%
315,Entry short,SHORT,2024-07-31 18:00,"65,960.2",11.61852,-6092.75,-0.80%,350.88,0.05%,-10062.8,-1.31%,-239732.81,-0.80%
316,Exit long,Close entry(s) order LONG,2024-08-01 03:00,"65,228.1",11.435272,-14368.42,-1.89%,3835.39,0.50%,-18188.94,-2.39%,-254101.23,-1.89%
316,Entry long,LONG,2024-07-31 21:00,"66,484.6",11.435272,-14368.42,-1.89%,3835.39,0.50%,-18188.94,-2.39%,-254101.23,-1.89%
317,Exit long,Close entry(s) order LONG,2024-08-01 22:30,"62,964.8",11.579024,-16828.95,-2.26%,5893.72,0.79%,-18318.02,-2.46%,-270930.2,-2.26%
317,Entry long,LONG,2024-08-01 15:30,"64,418.2",11.579024,-16828.95,-2.26%,5893.72,0.79%,-18318.02,-2.46%,-270930.2,-2.26%
318,Exit long,SHORT,2024-08-02 09:30,"63,946.0",11.260721,-8992.81,-1.23%,10195.46,1.40%,-10117.76,-1.39%,-279923,-1.23%
318,Entry long,LONG,2024-08-02 04:00,"64,744.6",11.260721,-8992.81,-1.23%,10195.46,1.40%,-10117.76,-1.39%,-279923,-1.23%
319,Exit short,Close entry(s) order SHORT,2024-08-02 16:00,"64,569.8",11.260704,-7024.43,-0.98%,3551.63,0.49%,-7814.93,-1.09%,-286947.44,-0.98%
319,Entry short,SHORT,2024-08-02 09:30,"63,946.0",11.260704,-7024.43,-0.98%,3551.63,0.49%,-7814.93,-1.09%,-286947.44,-0.98%
320,Exit long,SHORT,2024-08-03 16:30,"61,539.9",11.526466,-3714.98,-0.52%,954.39,0.13%,-5548.84,-0.78%,-290662.4,-0.52%
320,Entry long,LONG,2024-08-03 11:00,"61,862.2",11.526466,-3714.98,-0.52%,954.39,0.13%,-5548.84,-0.78%,-290662.4,-0.52%
321,Exit short,Close entry(s) order SHORT,2024-08-03 17:00,"61,707.6",11.526466,-1932.99,-0.27%,420.72,0.06%,-2101.27,-0.30%,-292595.4,-0.27%
321,Entry short,SHORT,2024-08-03 16:30,"61,539.9",11.526466,-1932.99,-0.27%,420.72,0.06%,-2101.27,-0.30%,-292595.4,-0.27%
322,Exit short,LONG,2024-08-04 09:00,"60,715.0",11.623912,1659.89,0.23%,12295.77,1.74%,-4704.2,-0.66%,-290935.5,0.23%
322,Entry short,SHORT,2024-08-03 23:00,"60,857.8",11.623912,1659.89,0.23%,12295.77,1.74%,-4704.2,-0.66%,-290935.5,0.23%
323,Exit long,SHORT,2024-08-04 12:30,"60,648.2",11.678571,-780.13,-0.11%,4373.63,0.62%,-2283.16,-0.32%,-291715.62,-0.11%
323,Entry long,LONG,2024-08-04 09:00,"60,715.0",11.678571,-780.13,-0.11%,4373.63,0.62%,-2283.16,-0.32%,-291715.62,-0.11%
324,Exit short,LONG,2024-08-04 14:00,"60,788.9",11.678571,-1643.17,-0.23%,321.16,0.05%,-3117.01,-0.44%,-293358.8,-0.23%
324,Entry short,SHORT,2024-08-04 12:30,"60,648.2",11.678571,-1643.17,-0.23%,321.16,0.05%,-3117.01,-0.44%,-293358.8,-0.23%
325,Exit long,SHORT,2024-08-04 14:30,"60,575.5",11.624471,-2480.66,-0.35%,145.31,0.02%,-2544.6,-0.36%,-295839.47,-0.35%
325,Entry long,LONG,2024-08-04 14:00,"60,788.9",11.624471,-2480.66,-0.35%,145.31,0.02%,-2544.6,-0.36%,-295839.47,-0.35%
326,Exit short,LONG,2024-08-04 17:30,"60,652.0",11.62451,-889.27,-0.13%,5754.13,0.82%,-1868.06,-0.27%,-296728.75,-0.13%
326,Entry short,SHORT,2024-08-04 14:30,"60,575.5",11.62451,-889.27,-0.13%,5754.13,0.82%,-1868.06,-0.27%,-296728.75,-0.13%
327,Exit long,Close entry(s) order LONG,2024-08-04 22:30,"59,300.0",11.595186,-15676.69,-2.23%,4784.17,0.68%,-16778.23,-2.39%,-312405.44,-2.23%
327,Entry long,LONG,2024-08-04 17:30,"60,652.0",11.595186,-15676.69,-2.23%,4784.17,0.68%,-16778.23,-2.39%,-312405.44,-2.23%
328,Exit short,LONG,2024-08-05 23:00,"54,289.7",11.714883,51595.86,7.50%,114876.14,16.71%,-536.54,-0.08%,-260809.58,7.50%
328,Entry short,SHORT,2024-08-05 06:00,"58,694.0",11.714883,51595.86,7.50%,114876.14,16.71%,-536.54,-0.08%,-260809.58,7.50%
329,Exit long,Close entry(s) order LONG,2024-08-06 16:30,"54,906.0",13.615619,8391.31,1.14%,26756.05,3.62%,-24090.11,-3.26%,-252418.27,1.14%
329,Entry long,LONG,2024-08-05 23:00,"54,289.7",13.615619,8391.31,1.14%,26756.05,3.62%,-24090.11,-3.26%,-252418.27,1.14%
330,Exit long,SHORT,2024-08-09 12:00,"60,699.8",13.151902,50737.41,6.79%,77533.09,10.37%,-2697.45,-0.36%,-201680.86,6.79%
330,Entry long,LONG,2024-08-08 09:00,"56,842.0",13.151902,50737.41,6.79%,77533.09,10.37%,-2697.45,-0.36%,-201680.86,6.79%
331,Exit short,Close entry(s) order SHORT,2024-08-10 04:00,"60,707.2",13.151923,-97.32,-0.01%,15779.68,1.98%,-6578.59,-0.82%,-201778.19,-0.01%
331,Entry short,SHORT,2024-08-09 12:00,"60,699.8",13.151923,-97.32,-0.01%,15779.68,1.98%,-6578.59,-0.82%,-201778.19,-0.01%
332,Exit short,LONG,2024-08-12 18:00,"58,935.4",13.084809,27062,3.39%,44339.18,5.55%,-489.37,-0.06%,-174716.19,3.39%
332,Entry short,SHORT,2024-08-11 18:00,"61,003.6",13.084809,27062,3.39%,44339.18,5.55%,-489.37,-0.06%,-174716.19,3.39%
333,Exit long,Close entry(s) order LONG,2024-08-13 02:00,"58,511.4",14.003193,-5937.35,-0.72%,24233.93,2.94%,-16263.31,-1.97%,-180653.53,-0.72%
333,Entry long,LONG,2024-08-12 18:00,"58,935.4",14.003193,-5937.35,-0.72%,24233.93,2.94%,-16263.31,-1.97%,-180653.53,-0.72%
334,Exit short,Close entry(s) order SHORT,2024-08-14 08:00,"60,751.2",13.551966,-3951.75,-0.48%,1417.54,0.17%,-4953.24,-0.60%,-184605.3,-0.48%
334,Entry short,SHORT,2024-08-14 06:30,"60,459.6",13.551966,-3951.75,-0.48%,1417.54,0.17%,-4953.24,-0.60%,-184605.3,-0.48%
335,Exit short,Close entry(s) order SHORT,2024-08-14 16:30,"60,877.9",13.422952,-1765.12,-0.22%,1965.12,0.24%,-2746.34,-0.34%,-186370.4,-0.22%
335,Entry short,SHORT,2024-08-14 13:30,"60,746.4",13.422952,-1765.12,-0.22%,1965.12,0.24%,-2746.34,-0.34%,-186370.4,-0.22%
336,Exit short,LONG,2024-08-15 08:00,"58,958.9",13.68169,6970.82,0.86%,15066.28,1.85%,-4673.67,-0.57%,-179399.6,0.86%
336,Entry short,SHORT,2024-08-14 22:00,"59,468.4",13.68169,6970.82,0.86%,15066.28,1.85%,-4673.67,-0.57%,-179399.6,0.86%
337,Exit long,Close entry(s) order LONG,2024-08-15 09:00,"58,172.7",13.918177,-10942.47,-1.33%,864.32,0.11%,-12522.18,-1.53%,-190342.06,-1.33%
337,Entry long,LONG,2024-08-15 08:00,"58,958.9",13.918177,-10942.47,-1.33%,864.32,0.11%,-12522.18,-1.53%,-190342.06,-1.33%
338,Exit short,LONG,2024-08-15 16:30,"58,400.1",13.889048,-1463.91,-0.18%,8543.15,1.06%,-4545.89,-0.56%,-191805.97,-0.18%
338,Entry short,SHORT,2024-08-15 11:30,"58,294.7",13.889048,-1463.91,-0.18%,8543.15,1.06%,-4545.89,-0.56%,-191805.97,-0.18%
339,Exit long,SHORT,2024-08-16 02:30,"56,926.4",13.838962,-20394.48,-2.52%,19649.94,2.43%,-22200.46,-2.75%,-212200.44,-2.52%
339,Entry long,LONG,2024-08-15 16:30,"58,400.1",13.838962,-20394.48,-2.52%,19649.94,2.43%,-22200.46,-2.75%,-212200.44,-2.52%
340,Exit short,LONG,2024-08-16 10:00,"58,168.4",13.838914,-17187.93,-2.18%,13249.38,1.68%,-21706.34,-2.76%,-229388.38,-2.18%
340,Entry short,SHORT,2024-08-16 02:30,"56,926.4",13.838914,-17187.93,-2.18%,13249.38,1.68%,-21706.34,-2.76%,-229388.38,-2.18%
341,Exit long,Close entry(s) order LONG,2024-08-16 20:30,"58,519.0",13.247896,4644.71,0.60%,9804.77,1.27%,-8854.89,-1.15%,-224743.66,0.60%
341,Entry long,LONG,2024-08-16 10:00,"58,168.4",13.247896,4644.71,0.60%,9804.77,1.27%,-8854.89,-1.15%,-224743.66,0.60%
342,Exit short,Close entry(s) order SHORT,2024-08-18 07:00,"59,468.5",13.059236,-1355.55,-0.17%,3168.17,0.41%,-1432.6,-0.18%,-226099.2,-0.17%
342,Entry short,SHORT,2024-08-18 04:00,"59,364.7",13.059236,-1355.55,-0.17%,3168.17,0.41%,-1432.6,-0.18%,-226099.2,-0.17%
343,Exit long,SHORT,2024-08-18 12:30,"59,429.0",12.876456,-8690.32,-1.12%,1878.67,0.24%,-11458.76,-1.48%,-234789.53,-1.12%
343,Entry long,LONG,2024-08-18 10:00,"60,103.9",12.876456,-8690.32,-1.12%,1878.67,0.24%,-11458.76,-1.48%,-234789.53,-1.12%
344,Exit short,LONG,2024-08-18 15:00,"59,545.5",12.876044,-1500.06,-0.20%,424.91,0.06%,-2531.43,-0.33%,-236289.6,-0.20%
344,Entry short,SHORT,2024-08-18 12:30,"59,429.0",12.876044,-1500.06,-0.20%,424.91,0.06%,-2531.43,-0.33%,-236289.6,-0.20%
345,Exit long,Close entry(s) order LONG,2024-08-18 15:30,"59,518.0",12.825704,-352.71,-0.05%,0,0.00%,-1852.03,-0.24%,-236642.3,-0.05%
345,Entry long,LONG,2024-08-18 15:00,"59,545.5",12.825704,-352.71,-0.05%,0,0.00%,-1852.03,-0.24%,-236642.3,-0.05%
346,Exit long,SHORT,2024-08-18 22:00,"59,777.0",12.791789,1295.81,0.17%,7346.32,0.96%,-731.69,-0.10%,-235346.48,0.17%
346,Entry long,LONG,2024-08-18 16:00,"59,675.7",12.791789,1295.81,0.17%,7346.32,0.96%,-731.69,-0.10%,-235346.48,0.17%
347,Exit short,Close entry(s) order SHORT,2024-08-19 04:00,"59,784.6",12.791767,-97.22,-0.01%,5746.06,0.75%,-1778.06,-0.23%,-235443.7,-0.01%
347,Entry short,SHORT,2024-08-18 22:00,"59,777.0",12.791767,-97.22,-0.01%,5746.06,0.75%,-1778.06,-0.23%,-235443.7,-0.01%
348,Exit short,LONG,2024-08-19 20:30,"58,736.4",13.074814,-3411.22,-0.45%,9485.78,1.24%,-6073.25,-0.79%,-238854.92,-0.45%
348,Entry short,SHORT,2024-08-19 15:00,"58,475.5",13.074814,-3411.22,-0.45%,9485.78,1.24%,-6073.25,-0.79%,-238854.92,-0.45%
349,Exit long,SHORT,2024-08-20 18:30,"60,611.2",12.958704,24294.98,3.19%,34335.38,4.51%,-9291.39,-1.22%,-214559.95,3.19%
349,Entry long,LONG,2024-08-19 20:30,"58,736.4",12.958704,24294.98,3.19%,34335.38,4.51%,-9291.39,-1.22%,-214559.95,3.19%
350,Exit short,Close entry(s) order SHORT,2024-08-21 09:30,"59,266.8",12.958661,17421.62,2.22%,27344.07,3.48%,-4008.11,-0.51%,-197138.33,2.22%
350,Entry short,SHORT,2024-08-20 18:30,"60,611.2",12.958661,17421.62,2.22%,27344.07,3.48%,-4008.11,-0.51%,-197138.33,2.22%
351,Exit short,Close entry(s) order SHORT,2024-08-22 11:30,"60,584.9",13.30607,-3286.6,-0.41%,902.15,0.11%,-3967.87,-0.49%,-200424.92,-0.41%
351,Entry short,SHORT,2024-08-22 10:30,"60,337.9",13.30607,-3286.6,-0.41%,902.15,0.11%,-3967.87,-0.49%,-200424.92,-0.41%
352,Exit long,SHORT,2024-08-23 19:00,"60,710.1",13.06824,-6200.88,-0.78%,1739.38,0.22%,-6965.37,-0.87%,-206625.8,-0.78%
352,Entry long,LONG,2024-08-23 15:30,"61,184.6",13.06824,-6200.88,-0.78%,1739.38,0.22%,-6965.37,-0.87%,-206625.8,-0.78%
353,Exit short,LONG,2024-08-23 21:30,"61,778.5",13.06824,-13962.11,-1.76%,0,0.00%,-20876.51,-2.63%,-220587.9,-1.76%
353,Entry short,SHORT,2024-08-23 19:00,"60,710.1",13.06824,-13962.11,-1.76%,0,0.00%,-20876.51,-2.63%,-220587.9,-1.76%
354,Exit long,SHORT,2024-08-24 19:00,"63,881.7",12.616235,26534.47,3.40%,40643.2,5.21%,-12975.8,-1.66%,-194053.44,3.40%
354,Entry long,LONG,2024-08-23 21:30,"61,778.5",12.616235,26534.47,3.40%,40643.2,5.21%,-12975.8,-1.66%,-194053.44,3.40%
355,Exit short,LONG,2024-08-24 22:00,"64,151.2",12.616235,-3400.08,-0.42%,22.71,0.00%,-4293.3,-0.53%,-197453.52,-0.42%
355,Entry short,SHORT,2024-08-24 19:00,"63,881.7",12.616235,-3400.08,-0.42%,22.71,0.00%,-4293.3,-0.53%,-197453.52,-0.42%
356,Exit long,Close entry(s) order LONG,2024-08-24 23:00,"63,943.4",12.510272,-2599.63,-0.32%,0,0.00%,-4043.32,-0.50%,-200053.16,-0.32%
356,Entry long,LONG,2024-08-24 22:00,"64,151.2",12.510272,-2599.63,-0.32%,0,0.00%,-4043.32,-0.50%,-200053.16,-0.32%
357,Exit long,SHORT,2024-08-25 01:00,"64,018.3",12.45036,-2884.75,-0.36%,1867.55,0.23%,-4341.44,-0.54%,-202937.9,-0.36%
357,Entry long,LONG,2024-08-24 23:30,"64,250.0",12.45036,-2884.75,-0.36%,1867.55,0.23%,-4341.44,-0.54%,-202937.9,-0.36%
358,Exit short,LONG,2024-08-25 01:30,"64,358.5",12.450535,-4235.67,-0.53%,1435.55,0.18%,-4622.88,-0.58%,-207173.58,-0.53%
